image_name,tags
test_1117,partly_cloudy primary
test_1118,cloudy
test_1119,agriculture clear primary road
test_1120,clear primary
test_1121,clear primary
test_1122,clear primary selective_logging
test_1123,agriculture clear cultivation habitation primary road selective_logging slash_burn
test_1124,clear primary
test_1125,clear primary
test_1126,partly_cloudy primary
test_1127,agriculture clear cultivation primary road
test_1128,agriculture clear cultivation primary road
test_1129,partly_cloudy primary
test_1130,clear primary
test_1131,cloudy
test_1132,cloudy
test_1133,clear primary
test_1134,agriculture clear primary road
test_1135,clear primary
test_1136,clear primary
test_1137,agriculture clear primary road selective_logging
test_1138,clear primary
test_1139,cloudy
test_1140,partly_cloudy primary
test_1141,partly_cloudy primary
test_1142,haze primary
test_1143,clear primary
test_1144,agriculture clear cultivation primary
test_1145,clear primary
test_1146,agriculture clear cultivation primary
test_1147,haze primary
test_1148,clear primary
test_1149,cloudy
test_1150,clear primary
test_1151,clear primary
test_1152,clear primary
test_1153,clear primary
test_1154,clear primary
test_1155,clear primary water
test_1156,clear haze primary water
test_1157,haze partly_cloudy primary
test_1158,agriculture clear primary
test_1159,partly_cloudy primary
test_1160,agriculture haze primary
test_1161,cloudy primary
test_1162,agriculture haze primary road
test_1163,agriculture clear primary road
test_1164,agriculture clear primary water
test_1165,agriculture clear primary road
test_1166,clear primary
test_1167,clear primary
test_1168,agriculture clear cultivation primary
test_1169,clear primary
test_1170,clear primary
test_1171,agriculture clear primary
test_1172,clear primary
test_1173,agriculture clear primary road
test_1174,clear habitation primary road
test_1175,partly_cloudy primary
test_1176,agriculture cultivation haze primary
test_1177,cloudy
test_1178,clear primary
test_1179,clear cultivation primary
test_1180,agriculture clear primary road
test_1181,clear primary
test_1182,clear primary
test_1183,agriculture cultivation haze primary
test_1184,agriculture clear cultivation primary
test_1185,agriculture clear primary road
test_1186,cloudy haze primary
test_1187,clear primary
test_1188,agriculture clear primary
test_1189,clear primary
test_1190,cloudy
test_1191,agriculture bare_ground clear primary road
test_1192,clear primary
test_1193,clear primary road selective_logging water
test_1194,clear primary
test_1195,agriculture clear habitation primary
test_1196,agriculture clear habitation primary road
test_1197,agriculture clear cultivation primary slash_burn
test_1198,clear primary
test_1199,clear primary
test_1200,agriculture clear habitation primary road
test_1201,clear primary
test_1202,agriculture clear habitation road
test_1203,clear primary
test_1204,agriculture clear primary
test_1205,clear primary
test_1206,cloudy
test_1207,clear primary
test_1208,haze primary
test_1209,agriculture clear habitation primary road
test_1210,agriculture clear habitation primary road
test_1211,agriculture clear primary water
test_1212,clear primary
test_1213,clear primary
test_1214,agriculture bare_ground clear primary road
test_1215,agriculture clear cultivation primary water
test_1216,clear primary
test_1217,agriculture partly_cloudy primary road water
test_1218,agriculture clear primary road
test_1219,partly_cloudy primary
test_1220,agriculture clear cultivation primary
test_1221,agriculture clear cultivation primary
test_1222,clear primary water
test_1223,agriculture partly_cloudy primary
test_1224,clear primary
test_1225,clear primary
test_1226,agriculture clear habitation primary
test_1227,cloudy
test_1228,agriculture partly_cloudy primary road water
test_1229,partly_cloudy primary
test_1230,clear primary water
test_1231,agriculture clear cultivation habitation primary road
test_1232,clear primary water
test_1233,clear primary
test_1234,clear primary
test_1235,clear primary
test_1236,clear primary road water
test_1237,agriculture clear cultivation primary road
test_1238,haze primary
test_1239,clear primary water
test_1240,clear primary
test_1241,agriculture habitation partly_cloudy primary road
test_1242,clear primary
test_1243,blooming clear primary
test_1244,clear primary
test_1245,haze primary water
test_1246,partly_cloudy primary
test_1247,agriculture clear primary road
test_1248,clear primary
test_1249,clear primary
test_1250,agriculture clear habitation primary road
test_1251,clear primary
test_1252,clear cultivation primary
test_1253,agriculture clear habitation primary road water
test_1254,agriculture clear primary road
test_1255,agriculture clear primary water
test_1256,partly_cloudy primary
test_1257,clear primary
test_1258,agriculture clear primary
test_1259,agriculture partly_cloudy primary road
test_1260,clear primary
test_1261,clear cultivation primary
test_1262,clear primary
test_1263,agriculture clear cultivation primary slash_burn
test_1264,clear primary
test_1265,agriculture cultivation partly_cloudy primary water
test_1266,clear primary
test_1267,clear primary
test_1268,clear primary
test_1269,clear primary
test_1270,agriculture clear primary road water
test_1271,clear primary
test_1272,partly_cloudy primary
test_1273,clear primary
test_1274,clear primary
test_1275,clear primary water
test_1276,agriculture bare_ground clear habitation primary road
test_1277,agriculture bare_ground clear habitation primary road water
test_1278,partly_cloudy primary
test_1279,partly_cloudy primary
test_1280,agriculture clear primary road
test_1281,clear primary
test_1282,artisinal_mine bare_ground clear conventional_mine habitation primary road water
test_1283,cloudy
test_1284,agriculture clear cultivation primary road
test_1285,clear primary
test_1286,clear primary
test_1287,agriculture clear cultivation primary
test_1288,agriculture clear cultivation primary
test_1289,clear primary
test_1290,agriculture primary water
test_1291,clear primary
test_1292,agriculture clear primary road
test_1293,clear cultivation primary
test_1294,agriculture cultivation habitation partly_cloudy primary road
test_1295,partly_cloudy primary
test_1296,agriculture clear habitation primary road
test_1297,cloudy
test_1298,clear primary
test_1299,clear primary
test_1300,agriculture clear cultivation habitation primary road water
test_1301,clear primary
test_1302,cloudy
test_1303,agriculture cultivation partly_cloudy primary
test_1304,partly_cloudy primary
test_1305,clear primary
test_1306,agriculture clear primary water
test_1307,agriculture habitation partly_cloudy primary road
test_1308,clear primary
test_1309,agriculture clear habitation primary road
test_1310,clear primary
test_1311,agriculture clear habitation primary road
test_1312,agriculture partly_cloudy primary
test_1313,agriculture partly_cloudy primary road
test_1314,agriculture clear habitation primary road
test_1315,agriculture clear primary road
test_1316,clear primary
test_1317,clear primary
test_1318,agriculture clear cultivation primary
test_1319,clear primary
test_1320,clear primary
test_1321,clear primary water
test_1322,clear primary
test_1323,partly_cloudy primary
test_1324,clear primary
test_1325,clear primary
test_1326,clear primary
test_1327,haze primary
test_1328,agriculture clear cultivation primary water
test_1329,agriculture clear primary road water
test_1330,clear cultivation primary
test_1331,partly_cloudy primary
test_1332,clear primary
test_1333,clear primary road selective_logging water
test_1334,partly_cloudy primary water
test_1335,agriculture habitation partly_cloudy primary road
test_1336,agriculture habitation partly_cloudy primary road water
test_1337,clear primary
test_1338,agriculture clear primary road
test_1339,partly_cloudy primary
test_1340,cloudy
test_1341,clear primary
test_1342,clear primary water
test_1343,partly_cloudy primary
test_1344,clear primary
test_1345,agriculture clear primary
test_1346,agriculture clear cultivation primary water
test_1347,clear primary
test_1348,clear primary
test_1349,partly_cloudy primary
test_1350,agriculture clear primary
test_1351,clear primary
test_1352,clear cultivation primary slash_burn
test_1353,agriculture clear primary road
test_1354,partly_cloudy primary
test_1355,agriculture clear primary
test_1356,agriculture clear primary road
test_1357,clear primary
test_1358,clear primary
test_1359,primary
test_1360,partly_cloudy primary
test_1361,agriculture cultivation habitation partly_cloudy primary road
test_1362,clear primary
test_1363,haze primary
test_1364,partly_cloudy primary
test_1365,haze primary
test_1366,agriculture clear cultivation primary
test_1367,haze primary
test_1368,clear primary road water
test_1369,clear habitation primary road
test_1370,agriculture clear cultivation primary
