image_name,tags
test_966,clear primary agriculture road
test_967,clear primary
test_968,clear primary agriculture
test_969,clear primary
test_970,clear primary
test_971,clear primary
test_972,clear primary
test_973,clear primary water partly_cloudy habitation agriculture road
test_974,clear primary water agriculture
test_975,clear primary
test_976,clear primary water cultivation agriculture
test_977,clear primary water habitation agriculture road
test_978,clear primary
test_979,clear primary cultivation partly_cloudy agriculture
test_980,clear primary water cultivation habitation agriculture road
test_981,clear primary water cultivation agriculture road
test_982,clear primary water agriculture road
test_983,clear primary
test_984,clear primary habitation agriculture road
test_985,clear primary haze agriculture
test_986,clear primary
test_987,clear primary
test_988,clear primary
test_989,clear primary
test_990,primary haze
test_991,clear primary cultivation agriculture
test_992,clear primary
test_993,clear primary habitation agriculture road
test_994,clear primary water
test_995,clear primary water cultivation agriculture road
test_996,clear primary
test_997,clear primary
test_998,primary haze
test_999,clear primary
test_1000,clear primary water agriculture road
test_1001,clear primary
test_1002,clear primary
test_1003,clear primary water artisinal_mine bare_ground road
test_1004,clear primary water haze cultivation agriculture road
test_1005,clear primary
test_1006,clear primary partly_cloudy
test_1007,clear primary
test_1008,primary water partly_cloudy agriculture road
test_1009,clear primary agriculture road
test_1010,primary cloudy water
test_1011,clear primary
test_1012,clear primary
test_1013,primary water partly_cloudy
test_1014,clear primary
test_1015,clear primary water cultivation agriculture
test_1016,clear primary cultivation habitation agriculture road
test_1017,clear primary water haze agriculture road
test_1018,clear primary water partly_cloudy artisinal_mine habitation agriculture road
test_1019,primary water partly_cloudy habitation agriculture road
test_1020,clear primary agriculture road
test_1021,primary partly_cloudy agriculture
test_1022,primary cloudy haze
test_1023,primary water haze partly_cloudy agriculture
test_1024,clear primary
test_1025,primary water partly_cloudy road
test_1026,primary water haze partly_cloudy
test_1027,clear primary water cultivation agriculture road
test_1028,clear primary partly_cloudy habitation agriculture road
test_1029,primary water haze agriculture road
test_1030,clear primary cultivation agriculture
test_1031,clear primary
test_1032,primary haze
test_1033,primary water partly_cloudy agriculture road
test_1034,clear primary
test_1035,clear primary
test_1036,clear primary
test_1037,clear primary cultivation
test_1038,clear primary
test_1039,cloudy
test_1040,clear primary
test_1041,primary water partly_cloudy
test_1042,clear primary water
test_1043,primary cloudy water agriculture
test_1044,clear primary water cultivation partly_cloudy habitation agriculture road
test_1045,clear primary
test_1046,clear primary agriculture
test_1047,clear primary water agriculture
test_1048,clear primary
test_1049,clear primary
test_1050,clear primary
test_1051,clear primary
test_1052,clear primary
test_1053,primary water haze partly_cloudy
test_1054,primary partly_cloudy
test_1055,clear primary water cultivation habitation agriculture road
test_1056,primary haze agriculture
test_1057,clear primary cultivation habitation agriculture road
test_1058,clear primary water agriculture
test_1059,clear primary haze cultivation agriculture
test_1060,clear primary cultivation partly_cloudy agriculture
test_1061,clear primary
test_1062,clear primary water partly_cloudy agriculture road
test_1063,clear primary
test_1064,clear primary
test_1065,clear primary
test_1066,clear primary cultivation habitation agriculture road
test_1067,clear primary
test_1068,cloudy
test_1069,clear primary agriculture
test_1070,clear primary water agriculture road
test_1071,clear primary habitation agriculture road
test_1072,clear primary
test_1073,clear primary water agriculture road
test_1074,clear primary
test_1075,primary water partly_cloudy agriculture road
test_1076,clear primary
test_1077,clear primary water
test_1078,clear primary agriculture
test_1079,clear primary
test_1080,clear primary
test_1081,clear primary
test_1082,primary cloudy partly_cloudy agriculture
test_1083,clear primary water cultivation habitation agriculture road
test_1084,clear primary partly_cloudy
test_1085,clear primary haze
test_1086,clear primary water agriculture road
test_1087,clear primary water agriculture road
test_1088,clear primary
test_1089,clear primary water habitation agriculture road
test_1090,clear primary water road
test_1091,clear primary water partly_cloudy road
test_1092,clear primary water agriculture road
test_1093,clear primary
test_1094,clear primary habitation agriculture road
test_1095,clear primary
test_1096,primary partly_cloudy
test_1097,primary water partly_cloudy agriculture road
test_1098,clear primary haze
test_1099,clear primary
test_1100,clear primary water haze agriculture road
test_1101,clear primary water cultivation habitation agriculture road
test_1102,clear primary water cultivation agriculture road
test_1103,clear primary haze agriculture
test_1104,clear primary agriculture road
test_1105,clear primary
test_1106,clear primary water partly_cloudy agriculture
test_1107,clear primary habitation agriculture road
test_1108,primary water partly_cloudy agriculture road
test_1109,primary cloudy haze
test_1110,clear primary water
test_1111,clear primary
test_1112,clear primary water agriculture road
test_1113,clear primary agriculture
test_1114,primary cloudy
test_1115,clear primary
test_1116,clear primary water partly_cloudy agriculture road
test_1117,primary water partly_cloudy
test_1118,cloudy
test_1119,clear primary habitation agriculture road
test_1120,clear primary
test_1121,clear primary
test_1122,clear primary water cultivation agriculture road
test_1123,clear primary water cultivation agriculture road
test_1124,clear primary
test_1125,clear primary
test_1126,primary water partly_cloudy
test_1127,clear primary cultivation agriculture road
test_1128,clear primary water cultivation agriculture road
test_1129,primary water cultivation partly_cloudy agriculture
test_1130,clear primary
test_1131,primary cloudy haze
test_1132,primary cloudy water haze
test_1133,clear primary
test_1134,clear primary habitation agriculture road
test_1135,clear primary
test_1136,clear primary
test_1137,clear primary bare_ground road
test_1138,clear primary
test_1139,cloudy
test_1140,primary water cultivation partly_cloudy agriculture
test_1141,primary partly_cloudy
test_1142,primary cloudy haze
test_1143,clear primary
test_1144,clear primary water cultivation habitation agriculture road
test_1145,clear primary
test_1146,clear primary water cultivation agriculture
test_1147,primary cloudy haze
test_1148,clear primary
test_1149,primary cloudy partly_cloudy agriculture
test_1150,clear primary
test_1151,clear primary
test_1152,clear primary
test_1153,clear primary
test_1154,clear primary
test_1155,clear primary water road
test_1156,clear primary haze
test_1157,primary partly_cloudy
test_1158,clear primary habitation agriculture road
test_1159,primary cloudy partly_cloudy agriculture
test_1160,clear primary haze cultivation agriculture
